I_time,I_voltage,II_time,II_voltage,III_time,III_voltage,aVR_time,aVR_voltage,aVL_time,aVL_voltage,aVF_time,aVF_voltage,V1_time,V1_voltage,V2_time,V2_voltage,V3_time,V3_voltage,V4_time,V4_voltage,V5_time,V5_voltage,V6_time,V6_voltage,heart_rate_bpm
0.052000000000000005,0.36027950310559276,0.052000000000000005,0.325732265446229,0.052000000000000005,0.3180745341614944,0.052000000000000005,0.38244524354364495,0.052000000000000005,0.505000000000002,0.052000000000000005,0.40745831971232893,0.052000000000000005,0.37500000000000167,0.052000000000000005,0.28501471068977324,0.052000000000000005,0.24329519450801407,0.052000000000000005,0.25124877410919155,0.052000000000000005,0.2516606734226924,0.052000000000000005,0.24575024517816885,113.20754716981132
0.054000000000000006,0.36000000000000276,0.054000000000000006,0.32619646943446035,0.054000000000000006,0.3194409937888235,0.054000000000000006,0.38721641059169987,0.054000000000000006,0.505000000000002,0.054000000000000006,0.4090192873488113,0.054000000000000006,0.37500000000000167,0.054000000000000006,0.2849852893102374,0.054000000000000006,0.24444753187316604,0.054000000000000006,0.2510591696632941,0.054000000000000006,0.2506292906178543,0.054000000000000006,0.24604445897352686,113.20754716981132
0.055999999999999994,0.36000000000000276,0.055999999999999994,0.32670153644982486,0.055999999999999994,0.3192791762013766,0.055999999999999994,0.38619810395554427,0.055999999999999994,0.505000000000002,0.055999999999999994,0.40969761359921986,0.055999999999999994,0.37500000000000167,0.055999999999999994,0.2849722131415549,0.055999999999999994,0.24545276234063904,0.055999999999999994,0.2502157567832681,0.055999999999999994,0.2500228832951998,0.055999999999999994,0.24474501471069596,113.20754716981132
0.057999999999999996,0.36000000000000276,0.057999999999999996,0.32723112128146914,0.057999999999999996,0.3177688787185391,0.057999999999999996,0.3842562929061818,0.057999999999999996,0.505000000000002,0.057999999999999996,0.4093298463550224,0.057999999999999996,0.37500000000000167,0.057999999999999996,0.28500817260543204,0.057999999999999996,0.24631088591043304,0.057999999999999996,0.24878391631252594,0.057999999999999996,0.24974338018960981,0.057999999999999996,0.24402582543315435,113.20754716981132
0.06,0.36000000000000276,0.06,0.3277688787185401,0.06,0.31508989865969633,0.06,0.38150539391958477,0.06,0.505000000000002,0.06,0.40775253350768664,0.06,0.37500000000000167,0.06,0.2846747303040263,0.06,0.24674239947695809,0.06,0.2471085322000709,0.06,0.24969271003596477,0.06,0.24380516508663574,113.20754716981132
0.062000000000000006,0.36000000000000276,0.062000000000000006,0.3282984635501845,0.062000000000000006,0.3114220333442338,0.062000000000000006,0.37805982347172606,0.062000000000000006,0.505000000000002,0.062000000000000006,0.4088623733246203,0.062000000000000006,0.37500000000000167,0.062000000000000006,0.2842677345537812,0.062000000000000006,0.2467309578293608,0.062000000000000006,0.24482020268062002,0.062000000000000006,0.24977280156914553,0.062000000000000006,0.24400130761687452,113.20754716981132
0.064,0.36000000000000276,0.064,0.328803530565549,0.064,0.3069450800915369,0.064,0.3740339980385781,0.064,0.505000000000002,0.064,0.4101274926446594,0.064,0.37500000000000167,0.064,0.28380353056554974,0.064,0.24652337365152494,0.064,0.24200065380843966,0.064,0.2518421052631631,0.064,0.24481203007519411,113.20754716981132
0.066,0.36000000000000276,0.066,0.32926773455378044,0.066,0.3018388362209911,0.066,0.36954233409611326,0.066,0.505000000000002,0.066,0.4115315462569511,0.066,0.37500000000000167,0.066,0.2832984635501853,0.066,0.2460869565217439,0.066,0.23873161163779574,0.066,0.2532101994115775,0.066,0.24711833932658336,113.20754716981132
0.068,0.36000000000000276,0.068,0.3296747303040255,0.068,0.2962830990519817,0.068,0.3646992481203043,0.068,0.505000000000002,0.068,0.41305818895064184,0.068,0.37500000000000167,0.068,0.28276887871854095,0.068,0.248463550179802,0.068,0.23470742072573297,0.068,0.25408139915005407,0.068,0.2486809414841512,113.20754716981132
0.07,0.36000000000000276,0.07,0.33000817260543114,0.07,0.29045766590389416,0.07,0.36052141222622125,0.07,0.505000000000002,0.07,0.4146910755148785,0.07,0.37500000000000167,0.07,0.2830696305982401,0.07,0.24883785550834064,0.07,0.23122262177182656,0.07,0.2546763648251113,0.07,0.24951618175875062,113.20754716981132
0.07200000000000001,0.36000000000000276,0.07200000000000001,0.33025171624714417,0.07200000000000001,0.2845423340961139,0.07200000000000001,0.3565969271003633,0.07200000000000001,0.505000000000002,0.07200000000000001,0.4155116050997101,0.07200000000000001,0.37500000000000167,0.07200000000000001,0.28570774762994966,0.07200000000000001,0.24780810722458774,0.07200000000000001,0.22849787512259484,0.07200000000000001,0.2552321019941208,0.07200000000000001,0.250091533180784,113.20754716981132
0.07400000000000001,0.36000000000000276,0.07400000000000001,0.3303890160183112,0.07400000000000001,0.27564236678653586,0.07400000000000001,0.3530728996404091,0.07400000000000001,0.505000000000002,0.07400000000000001,0.41882477933965756,0.07400000000000001,0.37500000000000167,0.07400000000000001,0.2864007845701261,0.07400000000000001,0.2457093821510343,0.07400000000000001,0.22630271330500748,0.07400000000000001,0.2555508336057586,0.07400000000000001,0.2506113108859163,113.20754716981132
0.076,0.3644720496894434,0.076,0.33040372670807916,0.076,0.2687201699901974,0.076,0.3500964367440378,0.076,0.505000000000002,0.076,0.4205132396207952,0.076,0.37500000000000167,0.076,0.2853775743707144,0.076,0.2413239620791154,0.076,0.22484145145472967,0.076,0.25571428571429083,0.076,0.25084504740111735,113.20754716981132
0.078,0.3664596273291949,0.078,0.3302795031055946,0.078,0.26377574370709844,0.078,0.3478146453089282,0.078,0.505000000000002,0.078,0.4244491663942503,0.078,0.37500000000000167,0.078,0.28286694998365974,0.078,0.2359038901601878,0.078,0.2243020594965735,0.078,0.2555246812683935,0.078,0.2508417783589467,113.20754716981132
0.08,0.3665037593984985,0.08,0.33000000000000457,0.08,0.26080908793723906,0.08,0.3463746322327596,0.08,0.505000000000002,0.08,0.4245210853220043,0.08,0.37500000000000167,0.08,0.2763027133050068,0.08,0.23076005230467966,0.08,0.22440503432494882,0.08,0.2547678980058894,0.08,0.25065053939196413,113.20754716981132
0.08199999999999999,0.36443118666231017,0.08199999999999999,0.33000000000000457,0.08199999999999999,0.2598202026806193,0.08199999999999999,0.3448496240601543,0.08199999999999999,0.505000000000002,0.08199999999999999,0.4215724092840833,0.08199999999999999,0.37500000000000167,0.08199999999999999,0.2685845047401165,0.08199999999999999,0.22639261196469934,0.08199999999999999,0.22494606080419033,0.08199999999999999,0.2533050016345263,0.08199999999999999,0.25032036613272907,113.20754716981132
0.084,0.3605197777051346,0.084,0.33000000000000457,0.084,0.2608090879372391,0.084,0.343741418764306,0.084,0.505000000000002,0.084,0.41592023537103984,0.084,0.37500000000000167,0.084,0.26210689767898565,0.084,0.2228506047728066,0.084,0.22613926119647543,0.084,0.25096436744034517,0.084,0.24944916639425246,113.20754716981132
0.086,0.35504740111147665,0.086,0.33000000000000457,0.086,0.26377574370709855,0.086,0.34623896698267786,0.086,0.505000000000002,0.086,0.40772638117032073,0.086,0.37500000000000167,0.086,0.25727198430860326,0.086,0.21990356325597113,0.086,0.22779503105590662,0.086,0.24816443282118864,0.086,0.24789800588428187,113.20754716981132
0.08800000000000001,0.3482919254658408,0.08800000000000001,0.33000000000000457,0.08800000000000001,0.26872016999019754,0.08800000000000001,0.3476740764955905,0.08800000000000001,0.505000000000002,0.08800000000000001,0.39743216737496284,0.08800000000000001,0.37500000000000167,0.08800000000000001,0.25347172278522984,0.08800000000000001,0.21775580254985816,0.08800000000000001,0.23042170644001925,0.08800000000000001,0.24530728996404583,0.08800000000000001,0.2456832298136706,113.20754716981132
0.09,0.3405312193527321,0.09,0.33000000000000457,0.09,0.2756423667865362,0.09,0.347889833278853,0.09,0.505000000000002,0.09,0.3854789146780033,0.09,0.37500000000000167,0.09,0.2512471395881067,0.09,0.21569303694018183,0.09,0.23406015037594596,0.09,0.24178489702517694,0.09,0.24325596600196753,113.20754716981132
0.092,0.3323226544622452,0.092,0.33000000000000457,0.092,0.28454233409611446,0.092,0.3474436090225601,0.092,0.505000000000002,0.092,0.3723079437724788,0.092,0.37500000000000167,0.092,0.25022066034652446,0.092,0.21441320693037463,0.092,0.23873488067996684,0.092,0.23813828048382357,0.092,0.24033671134358248,113.20754716981132
0.094,0.32350931677018907,0.094,0.33475155279503543,0.094,0.29045766590389466,0.094,0.3443576332134722,0.094,0.505000000000002,0.094,0.3583605753514264,0.094,0.37500000000000167,0.094,0.2507126511932065,0.094,0.213759398496246,0.094,0.24254168028768178,0.094,0.23697613599215958,0.094,0.23708074534162102,113.20754716981132
0.096,0.3143854200719218,0.096,0.3368633540372713,0.096,0.2962830990519822,0.096,0.34022556390977826,0.096,0.505000000000002,0.096,0.3440781301078829,0.096,0.37500000000000167,0.096,0.2527476299444323,0.096,0.2145521412226271,0.096,0.24713141549526585,0.096,0.23705622752534042,0.096,0.23390650539392574,113.20754716981132
0.098,0.3052451781628013,0.098,0.3366132723112169,0.098,0.3018388362209916,0.098,0.3352435436417169,0.098,0.505000000000002,0.098,0.32990192873488544,0.098,0.37500000000000167,0.098,0.2560542661000388,0.098,0.2164302059496621,0.098,0.2523978424321734,0.098,0.2379748283752915,0.098,0.23275743707094443,113.20754716981132
0.1,0.2963828048381855,0.1,0.33427917620137704,0.1,0.3069450800915374,0.1,0.3296077149395267,0.1,0.505000000000002,0.1,0.3162732919254707,0.1,0.37500000000000167,0.1,0.2607796665577047,0.1,0.21890813991501026,0.1,0.2579388689114148,0.1,0.24002615233737068,0.1,0.23244033998039193,113.20754716981132
0.102,0.28781301078784244,0.102,0.3301389342922565,0.102,0.31142203334423435,0.102,0.32351422033344635,0.102,0.505000000000002,0.102,0.3036335403726759,0.102,0.37500000000000167,0.102,0.26703824779340246,0.102,0.22308434128800805,0.102,0.26331971232429474,0.102,0.2434717227852294,0.102,0.23314318404708048,113.20754716981132
0.10400000000000001,0.2802647924158255,0.10400000000000001,0.32447041516835984,0.10400000000000001,0.31508989865969683,0.10400000000000001,0.31715920235371453,0.10400000000000001,0.505000000000002,0.10400000000000001,0.2924239947695379,0.10400000000000001,0.37500000000000167,0.10400000000000001,0.27491173586139855,0.10400000000000001,0.2285796011768606,0.10400000000000001,0.269066688460287,0.10400000000000001,0.24909937888199307,0.10400000000000001,0.23475809087937877,113.20754716981132
0.106,0.27401601830663963,0.106,0.3175514874141919,0.106,0.31776887871853954,0.106,0.3107388035305698,0.106,0.505000000000002,0.106,0.28308597580909345,0.106,0.37500000000000167,0.106,0.2847286694998425,0.106,0.2362553121935328,0.106,0.27523864007846277,0.106,0.2530778032036669,0.106,0.2377034978751289,113.20754716981132
0.10800000000000001,0.2693445570447895,0.10800000000000001,0.3099395227198476,0.10800000000000001,0.31927917620137697,0.10800000000000001,0.3044491663942508,0.10800000000000001,0.505000000000002,0.10800000000000001,0.27606080418437967,0.10800000000000001,0.37500000000000167,0.10800000000000001,0.29607061131089174,0.10800000000000001,0.24577476299444811,0.10800000000000001,0.28144328211834496,0.10800000000000001,0.2577247466492373,0.10800000000000001,0.23939522719843725,113.20754716981132
0.11,0.2665282772147798,0.11,0.30147760706113574,0.11,0.3191614906832338,0.11,0.29848643347499626,0.11,0.505000000000002,0.11,0.27178980058843344,0.11,0.3800310559006226,0.11,0.3086580581889564,0.11,0.25225727361883504,0.11,0.28864171297810287,0.11,0.2632134684537485,0.11,0.24196959790781933,113.20754716981132
0.11199999999999999,0.26584504740111525,0.11199999999999999,0.29245995423341437,0.11199999999999999,0.3176708074534201,0.11199999999999999,0.2930467473030447,0.11199999999999999,0.505000000000002,0.11199999999999999,0.2704347826087017,0.11199999999999999,0.3822670807453429,0.11199999999999999,0.32098071265119893,0.11199999999999999,0.2589261196469487,0.11199999999999999,0.2961033017325977,0.11199999999999999,0.26926610003269574,0.11199999999999999,0.24526315789474318,113.20754716981132
0.114,0.2675727361883007,0.114,0.2831807780320414,0.114,0.3146109839816973,0.114,0.2883262504086349,0.114,0.505000000000002,0.114,0.2725923504413269,0.114,0.38200228832952066,0.114,0.3301046093494662,0.114,0.26518306636156125,0.114,0.303221641059175,0.114,0.27560477280157436,0.114,0.2488329519450864,113.20754716981132
0.11599999999999999,0.2719892121608408,0.11599999999999999,0.273934292252375,0.11599999999999999,0.31474828375286434,0.11599999999999999,0.28452108532200526,0.11599999999999999,0.505000000000002,0.11599999999999999,0.27377247466492954,0.11599999999999999,0.3795308924485138,0.11599999999999999,0.33818568159529805,0.11599999999999999,0.27140732265446726,0.11599999999999999,0.31012095456031896,0.11599999999999999,0.28195161817587966,0.11599999999999999,0.25295031055901246,113.20754716981132
0.11800000000000001,0.27187479568486833,0.11800000000000001,0.26501471068977306,0.11800000000000001,0.3149918273945773,0.11800000000000001,0.28182739457339473,0.11800000000000001,0.505000000000002,0.11800000000000001,0.2775890813991565,0.11800000000000001,0.37542661000327027,0.11800000000000001,0.3452664269369128,0.11800000000000001,0.27888035305655934,0.11800000000000001,0.3166623079437775,0.11800000000000001,0.28802876757110674,0.11800000000000001,0.25743543641713595,113.20754716981132
0.12,0.272152664269373,0.12,0.25671624713959335,0.12,0.31532526969598296,0.12,0.28044132069304173,0.12,0.505000000000002,0.12,0.2781693363844459,0.12,0.36982837528604245,0.12,0.3514645308924537,0.12,0.2878309905197825,0.12,0.3230026152337414,0.12,0.29512749264466004,0.12,0.2621085322000714,113.20754716981132
0.122,0.27237169009480616,0.122,0.24933311539719397,0.122,0.3157322654462282,0.122,0.28055900621118496,0.122,0.505000000000002,0.122,0.2791729323308336,0.122,0.362891467799936,0.122,0.3605067015364548,0.122,0.29720006538084803,0.122,0.32999836547891936,0.122,0.30197777051324437,0.122,0.2670693036940236,113.20754716981132
0.12400000000000001,0.2727950310559046,0.12400000000000001,0.2431595292579329,0.12400000000000001,0.31619646943445967,0.12400000000000001,0.28220496894410424,0.12400000000000001,0.505000000000002,0.12400000000000001,0.28078130107879046,0.12400000000000001,0.35450800915331954,0.12400000000000001,0.37168355671788644,0.12400000000000001,0.30633213468454196,0.12400000000000001,0.33495096436744487,0.12400000000000001,0.30725073553449295,0.12400000000000001,0.2722621771820916,113.20754716981132
0.126,0.273406341941815,0.126,0.23848970251716808,0.126,0.31670153644982413,0.126,0.2856832298136695,0.126,0.505000000000002,0.126,0.28373488067996727,0.126,0.3458597580908809,0.126,0.3843641712978143,0.126,0.3154102647924201,0.126,0.34066361556064506,0.126,0.31208891794704596,0.126,0.27693363844394175,113.20754716981132
0.128,0.2744687806472743,0.128,0.23561784897025745,0.128,0.31723112128146846,0.128,0.2863517489375662,0.128,0.505000000000002,0.128,0.28719025825433786,0.128,0.3362651193200409,0.128,0.3971412226217761,0.128,0.3247580908793764,0.128,0.3436989212160879,0.128,0.31578783916312947,0.128,0.2805181431840527,113.20754716981132
0.13,0.27553121935273356,0.13,0.2348381824125589,0.13,0.3177688787185393,0.13,0.2864481856816002,0.13,0.505000000000002,0.13,0.29078783916313145,0.13,0.32568159529258106,0.13,0.4101340307290004,0.13,0.3333197123242928,0.13,0.3442611964694385,0.13,0.3176920562275295,0.13,0.28363190585159104,113.20754716981132
0.132,0.27659365805819286,0.132,0.2364449166394306,0.132,0.31829846355018365,0.132,0.28603792088918434,0.132,0.505000000000002,0.132,0.29364171297810343,0.132,0.3145178162798319,0.132,0.4212765609676401,0.132,0.33971722785224295,0.132,0.34241582216410993,0.132,0.31780156914024604,0.132,0.2863010787839217,113.20754716981132
0.134,0.27720496894410324,0.134,0.24017325923505012,0.134,0.31880353056554817,0.134,0.28518633540373156,0.134,0.505000000000002,0.134,0.29576822491010735,0.134,0.30346191565871405,0.134,0.4296256946714647,0.134,0.3458989865969305,0.134,0.3379813664596313,0.134,0.31604118993135416,0.134,0.2878702190258308,113.20754716981132
0.136,0.27762830990520165,0.136,0.23923831317424604,0.136,0.3192677345537796,0.136,0.2836793069630647,0.136,0.505000000000002,0.136,0.2971837201699962,0.136,0.2924877410918623,0.136,0.43515691402419415,0.136,0.34956031382805164,0.136,0.3324256292906218,0.136,0.3121804511278236,0.136,0.2880598234717281,113.20754716981132
0.138,0.2778473357306348,0.138,0.23797155933312153,0.138,0.31967473030402477,0.138,0.28145799280811223,0.138,0.505000000000002,0.138,0.29790454396862326,0.138,0.2820202680614604,0.138,0.44177508989866277,0.138,0.3502500817260574,0.138,0.3250898986596967,0.138,0.30699901928735285,0.138,0.2866067342268768,113.20754716981132
0.14,0.2778457012095495,0.14,0.23764465511605706,0.14,0.32000817260543046,0.14,0.2794409937888249,0.14,0.505000000000002,0.14,0.2979470415168416,0.14,0.272484472049692,0.14,0.44413206930369675,0.14,0.34782935599869547,0.14,0.3163419418110535,0.14,0.30075024517816695,0.14,0.2839784243216791,113.20754716981132
0.142,0.2767685518143223,0.142,0.23817587446878674,0.142,0.32025171624714344,0.142,0.27764465511605607,0.142,0.505000000000002,0.142,0.29648904870873444,0.142,0.26430532853874084,0.142,0.442513893429228,0.142,0.3429862700228863,0.142,0.3070169990192916,0.142,0.2938917947041559,0.142,0.28037920889179996,113.20754716981132
0.14400000000000002,0.2763550179797359,0.14400000000000002,0.23948349133704433,0.14400000000000002,0.3203890160183105,0.14400000000000002,0.2758058188950689,0.14400000000000002,0.505000000000002,0.14400000000000002,0.2942922523700618,0.14400000000000002,0.2579078130107907,0.14400000000000002,0.43725563909774695,0.14400000000000002,0.33589898659693007,0.14400000000000002,0.2977034978751269,0.14400000000000002,0.2869140241909164,0.14400000000000002,0.27602974828375815,113.20754716981132
0.146,0.27627656096764047,0.146,0.24176528277215384,0.146,0.3204037267080784,0.146,0.27437561294541213,0.146,0.505000000000002,0.146,0.2921935272965084,0.146,0.25371690094802524,0.146,0.4287414187643047,0.146,0.3275089898659724,0.146,0.2885714285714331,0.146,0.2794377247466536,0.146,0.27161817587447423,113.20754716981132
0.14800000000000002,0.27648414514547637,0.14800000000000002,0.24478424321674364,0.14800000000000002,0.32027950310559383,0.14800000000000002,0.27335403726708585,0.14800000000000002,0.505000000000002,0.14800000000000002,0.29012749264466137,0.14800000000000002,0.25215756783262816,0.14800000000000002,0.4166737495913725,0.14800000000000002,0.31762504086303034,0.14800000000000002,0.2796355017979778,0.14800000000000002,0.2725449493298508,0.14800000000000002,0.26668355671788707,113.20754716981132
0.15,0.2774877410918641,0.15,0.24842759071592618,0.15,0.3200000000000038,0.15,0.27274109186009005,0.15,0.505279503105592,0.15,0.28802876757110796,0.15,0.25365478914678324,0.15,0.40195325269696264,0.15,0.3070823798627036,0.15,0.2711899313501191,0.15,0.2663403072899686,0.15,0.262226217718214,113.20754716981132
0.152,0.27892775416803267,0.152,0.2518846028113821,0.152,0.3200000000000038,0.152,0.27365478914678504,0.152,0.5054037267080764,0.152,0.2863909774436153,0.152,0.25051323962079447,0.152,0.38568486433475296,0.152,0.29646943445570806,0.152,0.26352893102321506,0.152,0.260773128473362,0.152,0.2578179143511007,113.20754716981132
0.154,0.2799182739457378,0.154,0.2547041516835626,0.154,0.3200000000000038,0.154,0.2743559986923882,0.154,0.5053890160183085,0.154,0.2850098071265181,0.154,0.24789473684210864,0.154,0.3691941811049395,0.154,0.285956194834917,0.154,0.2569467146126235,0.154,0.256072245831976,0.154,0.2535894083033727,113.20754716981132
0.156,0.28047564563583255,0.156,0.2568862373324673,0.156,0.3200000000000038,0.156,0.27491010134031235,0.156,0.5052517162471415,0.156,0.28388525661981656,0.156,0.24593004249755165,0.156,0.35269042170644344,0.156,0.2764596273291963,0.156,0.25173749591370237,0.156,0.2524664923177557,0.156,0.2501225890814047,113.20754716981132
0.158,0.28061621444917023,0.158,0.2584308597580966,0.158,0.3200000000000038,0.158,0.2753824779339704,0.158,0.5050081726054286,0.158,0.28367276887872467,0.158,0.2447499182739492,0.158,0.3374256292906215,0.158,0.26774762994443024,0.158,0.24819548872180974,0.158,0.25018470088264627,0.158,0.24728506047728588,113.20754716981132
0.16,0.2808074534161529,0.16,0.2593380189604503,0.16,0.3200000000000038,0.16,0.2758385093167752,0.16,0.5046747303040229,0.16,0.28406668846028726,0.16,0.24403399803857823,0.16,0.32397025171625105,0.16,0.26014710689768306,0.16,0.24661490683230342,0.16,0.24945570447859275,0.16,0.24522392938869486,113.20754716981132
0.162,0.28052304674730694,0.162,0.2590487087283483,0.162,0.3200000000000038,0.162,0.2755050670153696,0.162,0.5042677345537777,0.162,0.2848855835240336,0.162,0.24372507355345238,0.162,0.31230467473030815,0.162,0.25398496240601925,0.162,0.24683883622099262,0.162,0.24870382477934472,0.162,0.24408630271331078,113.20754716981132
0.16399999999999998,0.2799509643674442,0.16399999999999998,0.2567554756456416,0.16399999999999998,0.3200000000000038,0.16399999999999998,0.2757518796992533,0.16399999999999998,0.5038035305655462,0.16399999999999998,0.28650702844067294,0.16399999999999998,0.2437495913697323,0.16399999999999998,0.3029682902909491,0.16399999999999998,0.2495881006865032,0.16399999999999998,0.2471690094802278,0.16399999999999998,0.2483082706766968,0.16399999999999998,0.24356815952926378,113.20754716981132
0.166,0.2792628309905237,0.166,0.2550343249427976,0.166,0.3200000000000038,0.166,0.27614416475973064,0.166,0.5032984635501817,0.166,0.28859431186662915,0.166,0.24446878064727398,0.166,0.29650049035633014,0.166,0.24728342595619932,0.166,0.2491990846681978,0.166,0.24895881006865503,0.166,0.2431775089898719,113.20754716981132
0.168,0.2788934292252409,0.168,0.25375449493299057,0.168,0.3200000000000038,0.168,0.2765102974828428,0.168,0.5027688787185375,0.168,0.28990846681922816,0.168,0.244610983981697,0.168,0.291636155606412,0.168,0.24649558679307415,0.168,0.24906505393920134,0.168,0.24943282118339838,0.168,0.2431203007518856,113.20754716981132
0.17,0.2783752860411938,0.17,0.2527852239293947,0.17,0.3200000000000038,0.17,0.27621118012422885,0.17,0.5022311212814665,0.17,0.29045112781955496,0.17,0.2445962732919291,0.17,0.28816279830010294,0.17,0.24627329192547043,0.17,0.2493314808761089,0.17,0.24974828375286556,0.17,0.2437577639751612,113.20754716981132
0.172,0.2779552141222661,0.172,0.25367276887872436,0.172,0.3200000000000038,0.172,0.27575678326250935,0.172,0.5017015364498222,0.172,0.28991173586139873,0.172,0.24472049689441358,0.172,0.28535142203334923,0.172,0.2466100032690468,0.172,0.249596273291931,0.172,0.24961098398169856,0.172,0.24472049689441588,113.20754716981132
0.174,0.27760052304675126,0.174,0.2536776724419803,0.174,0.3200000000000038,0.174,0.2750980712651245,0.174,0.5011964694344576,0.174,0.2888492971559395,0.174,0.24500000000000366,0.174,0.28402419091206793,0.174,0.24852402745995894,0.174,0.24972049689441547,0.174,0.24959627329193063,0.174,0.245000000000006,113.20754716981132
0.17600000000000002,0.27727852239294276,0.17600000000000002,0.2539490029421438,0.17600000000000002,0.3200000000000038,0.17600000000000002,0.27418600849951485,0.17600000000000002,0.5007322654462263,0.17600000000000002,0.28726381170317716,0.17600000000000002,0.24500000000000366,0.17600000000000002,0.28503432494279685,0.17600000000000002,0.24903726708075005,0.17600000000000002,0.2502795031055956,0.17600000000000002,0.2497204968944151,0.17600000000000002,0.245000000000006,113.20754716981132
0.17800000000000002,0.2766770186335443,0.17800000000000002,0.2539440993788877,0.17800000000000002,0.3200000000000038,0.17800000000000002,0.2734226871526695,0.17800000000000002,0.5003252696959811,0.17800000000000002,0.2851552795031118,0.17800000000000002,0.24500000000000366,0.17800000000000002,0.2886760379208945,0.17800000000000002,0.24972049689441467,0.17800000000000002,0.25040372670808003,0.17800000000000002,0.2500000000000052,0.17800000000000002,0.245000000000006,113.20754716981132
0.18,0.276198103955545,0.18,0.25476953252697526,0.18,0.3200000000000038,0.18,0.27339816933638966,0.18,0.4999918273945754,0.18,0.28224419745015344,0.18,0.24500000000000366,0.18,0.28892775416803396,0.18,0.2500000000000047,0.18,0.25038901601831215,0.18,0.2500000000000052,0.18,0.245000000000006,113.20754716981132
0.182,0.2755132396207951,0.182,0.2556685191239024,0.182,0.3200000000000038,0.182,0.27355344883949523,0.182,0.4997482837528624,0.182,0.2786858450474074,0.182,0.24500000000000366,0.182,0.2893167701863407,0.182,0.2500000000000047,0.182,0.2502517162471451,0.182,0.2500000000000052,0.182,0.245000000000006,113.20754716981132
0.184,0.27636155606407725,0.184,0.256722785223935,0.184,0.3200000000000038,0.184,0.2741680287675763,0.184,0.49961098398169534,0.184,0.27625204315136304,0.184,0.24500000000000366,0.184,0.2897204968944153,0.184,0.2502795031055948,0.184,0.2500081726054321,0.184,0.2500000000000052,0.184,0.245000000000006,113.20754716981132
0.18600000000000003,0.2776086956521779,0.18600000000000003,0.2580140568813394,0.18600000000000003,0.3200000000000038,0.18600000000000003,0.27553775743707604,0.18600000000000003,0.4995962732919275,0.18600000000000003,0.2747433801896108,0.18600000000000003,0.24500000000000366,0.18600000000000003,0.2900000000000053,0.18600000000000003,0.25040372670807926,0.18600000000000003,0.24967473030402637,0.18600000000000003,0.2500000000000052,0.18600000000000003,0.245000000000006,113.20754716981132
0.188,0.2796730957829396,0.188,0.2591729323308327,0.188,0.3200000000000038,0.188,0.2769810395554154,0.188,0.499720496894412,0.188,0.27408466819222616,0.188,0.24500000000000366,0.188,0.2900000000000053,0.188,0.25038901601831137,0.188,0.24926773455378126,0.188,0.2500000000000052,0.188,0.245000000000006,113.20754716981132
0.19,0.28252206603465585,0.19,0.2600931677018691,0.19,0.3200000000000038,0.19,0.2788264138607439,0.19,0.500000000000002,0.19,0.27430859758091525,0.19,0.24500000000000366,0.19,0.2902795031055954,0.19,0.25025171624714426,0.19,0.24880353056554982,0.19,0.2502795031055952,0.19,0.245000000000006,113.20754716981132
0.192,0.28522066034652244,0.192,0.25974991827395144,0.192,0.3200000000000038,0.192,0.2809676364825157,0.192,0.500000000000002,0.192,0.27488885256620454,0.192,0.24500000000000366,0.192,0.29040372670807985,0.192,0.2502876757110214,0.192,0.2482984635501853,0.192,0.2504037267080796,0.192,0.245000000000006,113.20754716981132
0.19399999999999998,0.2873602484472088,0.19399999999999998,0.25853056554430126,0.19399999999999998,0.3200000000000038,0.19399999999999998,0.2815102974828425,0.19399999999999998,0.500000000000002,0.19399999999999998,0.275545930042504,0.19399999999999998,0.24500000000000366,0.19399999999999998,0.29038901601831196,0.19399999999999998,0.25007845701210013,0.19399999999999998,0.24776887871854095,0.19399999999999998,0.2503890160183117,0.19399999999999998,0.245000000000006,113.20754716981132
0.196,0.289401765282776,0.196,0.2564187643020652,0.196,0.3200000000000038,0.196,0.28143347499183236,0.196,0.500000000000002,0.196,0.276510297482844,0.196,0.24500000000000366,0.196,0.2902517162471449,0.196,0.24993625367767713,0.196,0.24723112128147,0.196,0.25025171624714465,0.196,0.245000000000006,113.20754716981132
0.198,0.2912471395881046,0.198,0.25383295194508587,0.198,0.3200000000000038,0.198,0.280614579928086,0.198,0.500000000000002,0.198,0.2779797319385485,0.198,0.24500000000000366,0.198,0.2900081726054319,0.198,0.24945897352076307,0.198,0.2467015364498257,0.198,0.25000817260543173,0.198,0.245000000000006,113.20754716981132
0.2,0.2927983000980751,0.2,0.2504609349460665,0.2,0.3200000000000038,0.2,0.2786678653154675,0.2,0.500000000000002,0.2,0.2801356652500883,0.2,0.24500000000000366,0.2,0.2896747303040262,0.2,0.2486956521739177,0.2,0.24619646943446122,0.2,0.249674730304026,0.2,0.245000000000006,113.20754716981132
0.20199999999999999,0.2939571755475684,0.20199999999999999,0.24670480549199666,0.20199999999999999,0.3200000000000038,0.20199999999999999,0.27593821510297983,0.20199999999999999,0.500000000000002,0.20199999999999999,0.2828800261523438,0.20199999999999999,0.24500000000000366,0.20199999999999999,0.289267734553781,0.20199999999999999,0.2476953252697007,0.20199999999999999,0.2454527623406397,0.20199999999999999,0.24898823144819093,0.20199999999999999,0.245000000000006,113.20754716981132
